location_name,location_region,location_country,location_lat,location_lon,location_tz_id,location_localtime_epoch,location_localtime,date,date_epoch,hour,day_maxtemp_c,day_maxtemp_f,day_mintemp_c,day_mintemp_f,day_avgtemp_c,day_avgtemp_f,day_maxwind_mph,day_maxwind_kph,day_totalprecip_mm,day_totalprecip_in,day_avgvis_km,day_avgvis_miles,day_avghumidity,day_condition_text,day_condition_icon,day_condition_code,day_uv,astro_sunrise,astro_sunset,astro_moonrise,astro_moonset,astro_moon_phase,astro_moon_illumination
Amsterdam,North Holland,Netherlands,52.37,4.89,Europe/Amsterdam,1650619464,2022-04-22 11:24,2022-04-19,1650326400,"[{'time_epoch': 1650319200, 'time': '2022-04-19 00:00', 'temp_c': 9.4, 'temp_f': 48.9, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 4.3, 'wind_kph': 6.8, 'wind_degree': 115, 'wind_dir': 'ESE', 'pressure_mb': 1017.0, 'pressure_in': 30.04, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 68, 'cloud': 5, 'feelslike_c': 8.6, 'feelslike_f': 47.5, 'windchill_c': 8.6, 'windchill_f': 47.5, 'heatindex_c': 9.4, 'heatindex_f': 48.9, 'dewpoint_c': 3.8, 'dewpoint_f': 38.8, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 8.9, 'gust_kph': 14.4}, {'time_epoch': 1650322800, 'time': '2022-04-19 01:00', 'temp_c': 9.0, 'temp_f': 48.3, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 4.2, 'wind_kph': 6.7, 'wind_degree': 110, 'wind_dir': 'ESE', 'pressure_mb': 1017.0, 'pressure_in': 30.04, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 68, 'cloud': 5, 'feelslike_c': 8.2, 'feelslike_f': 46.8, 'windchill_c': 8.2, 'windchill_f': 46.8, 'heatindex_c': 9.0, 'heatindex_f': 48.3, 'dewpoint_c': 3.5, 'dewpoint_f': 38.4, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 8.8, 'gust_kph': 14.2}, {'time_epoch': 1650326400, 'time': '2022-04-19 02:00', 'temp_c': 8.7, 'temp_f': 47.6, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 4.1, 'wind_kph': 6.6, 'wind_degree': 105, 'wind_dir': 'ESE', 'pressure_mb': 1017.0, 'pressure_in': 30.03, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 69, 'cloud': 4, 'feelslike_c': 7.8, 'feelslike_f': 46.0, 'windchill_c': 7.8, 'windchill_f': 46.0, 'heatindex_c': 8.7, 'heatindex_f': 47.6, 'dewpoint_c': 3.3, 'dewpoint_f': 37.9, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 8.6, 'gust_kph': 13.9}, {'time_epoch': 1650330000, 'time': '2022-04-19 03:00', 'temp_c': 8.3, 'temp_f': 46.9, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 4.0, 'wind_kph': 6.5, 'wind_degree': 100, 'wind_dir': 'E', 'pressure_mb': 1017.0, 'pressure_in': 30.03, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 69, 'cloud': 4, 'feelslike_c': 7.4, 'feelslike_f': 45.3, 'windchill_c': 7.4, 'windchill_f': 45.3, 'heatindex_c': 8.3, 'heatindex_f': 46.9, 'dewpoint_c': 3.0, 'dewpoint_f': 37.4, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 8.5, 'gust_kph': 13.7}, {'time_epoch': 1650333600, 'time': '2022-04-19 04:00', 'temp_c': 8.1, 'temp_f': 46.5, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 4.4, 'wind_kph': 7.1, 'wind_degree': 97, 'wind_dir': 'E', 'pressure_mb': 1017.0, 'pressure_in': 30.03, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 70, 'cloud': 5, 'feelslike_c': 7.0, 'feelslike_f': 44.5, 'windchill_c': 7.0, 'windchill_f': 44.5, 'heatindex_c': 8.1, 'heatindex_f': 46.5, 'dewpoint_c': 3.0, 'dewpoint_f': 37.3, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 9.2, 'gust_kph': 14.9}, {'time_epoch': 1650337200, 'time': '2022-04-19 05:00', 'temp_c': 7.8, 'temp_f': 46.1, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 4.8, 'wind_kph': 7.7, 'wind_degree': 94, 'wind_dir': 'E', 'pressure_mb': 1017.0, 'pressure_in': 30.03, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 71, 'cloud': 6, 'feelslike_c': 6.5, 'feelslike_f': 43.8, 'windchill_c': 6.5, 'windchill_f': 43.8, 'heatindex_c': 7.8, 'heatindex_f': 46.1, 'dewpoint_c': 2.9, 'dewpoint_f': 37.3, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 10.0, 'gust_kph': 16.1}, {'time_epoch': 1650340800, 'time': '2022-04-19 06:00', 'temp_c': 7.6, 'temp_f': 45.7, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 5.1, 'wind_kph': 8.3, 'wind_degree': 91, 'wind_dir': 'E', 'pressure_mb': 1017.0, 'pressure_in': 30.03, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 72, 'cloud': 7, 'feelslike_c': 6.1, 'feelslike_f': 43.0, 'windchill_c': 6.1, 'windchill_f': 43.0, 'heatindex_c': 7.6, 'heatindex_f': 45.7, 'dewpoint_c': 2.9, 'dewpoint_f': 37.2, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 10.7, 'gust_kph': 17.3}, {'time_epoch': 1650344400, 'time': '2022-04-19 07:00', 'temp_c': 9.2, 'temp_f': 48.6, 'is_day': 1, 'condition': {'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}, 'wind_mph': 5.7, 'wind_kph': 9.2, 'wind_degree': 88, 'wind_dir': 'E', 'pressure_mb': 1017.0, 'pressure_in': 30.04, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 66, 'cloud': 6, 'feelslike_c': 7.9, 'feelslike_f': 46.2, 'windchill_c': 7.9, 'windchill_f': 46.2, 'heatindex_c': 9.2, 'heatindex_f': 48.6, 'dewpoint_c': 3.1, 'dewpoint_f': 37.5, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 10.1, 'gust_kph': 16.2}, {'time_epoch': 1650348000, 'time': '2022-04-19 08:00', 'temp_c': 10.9, 'temp_f': 51.6, 'is_day': 1, 'condition': {'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}, 'wind_mph': 6.3, 'wind_kph': 10.2, 'wind_degree': 86, 'wind_dir': 'E', 'pressure_mb': 1017.0, 'pressure_in': 30.05, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 60, 'cloud': 5, 'feelslike_c': 9.6, 'feelslike_f': 49.3, 'windchill_c': 9.6, 'windchill_f': 49.3, 'heatindex_c': 10.9, 'heatindex_f': 51.6, 'dewpoint_c': 3.2, 'dewpoint_f': 37.8, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 9.4, 'gust_kph': 15.1}, {'time_epoch': 1650351600, 'time': '2022-04-19 09:00', 'temp_c': 12.5, 'temp_f': 54.5, 'is_day': 1, 'condition': {'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}, 'wind_mph': 6.9, 'wind_kph': 11.2, 'wind_degree': 84, 'wind_dir': 'E', 'pressure_mb': 1018.0, 'pressure_in': 30.06, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 54, 'cloud': 3, 'feelslike_c': 11.4, 'feelslike_f': 52.5, 'windchill_c': 11.4, 'windchill_f': 52.5, 'heatindex_c': 12.5, 'heatindex_f': 54.5, 'dewpoint_c': 3.4, 'dewpoint_f': 38.1, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 8.7, 'gust_kph': 14.0}, {'time_epoch': 1650355200, 'time': '2022-04-19 10:00', 'temp_c': 13.8, 'temp_f': 56.8, 'is_day': 1, 'condition': {'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}, 'wind_mph': 7.3, 'wind_kph': 11.8, 'wind_degree': 80, 'wind_dir': 'E', 'pressure_mb': 1018.0, 'pressure_in': 30.05, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 49, 'cloud': 8, 'feelslike_c': 13.1, 'feelslike_f': 55.5, 'windchill_c': 13.1, 'windchill_f': 55.5, 'heatindex_c': 13.8, 'heatindex_f': 56.8, 'dewpoint_c': 3.0, 'dewpoint_f': 37.4, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 8.9, 'gust_kph': 14.3}, {'time_epoch': 1650358800, 'time': '2022-04-19 11:00', 'temp_c': 15.1, 'temp_f': 59.2, 'is_day': 1, 'condition': {'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}, 'wind_mph': 7.7, 'wind_kph': 12.4, 'wind_degree': 76, 'wind_dir': 'ENE', 'pressure_mb': 1018.0, 'pressure_in': 30.05, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 43, 'cloud': 13, 'feelslike_c': 14.7, 'feelslike_f': 58.5, 'windchill_c': 14.7, 'windchill_f': 58.5, 'heatindex_c': 15.1, 'heatindex_f': 59.2, 'dewpoint_c': 2.6, 'dewpoint_f': 36.7, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 9.0, 'gust_kph': 14.5}, {'time_epoch': 1650362400, 'time': '2022-04-19 12:00', 'temp_c': 16.4, 'temp_f': 61.5, 'is_day': 1, 'condition': {'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}, 'wind_mph': 8.1, 'wind_kph': 13.0, 'wind_degree': 72, 'wind_dir': 'ENE', 'pressure_mb': 1018.0, 'pressure_in': 30.05, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 38, 'cloud': 18, 'feelslike_c': 16.4, 'feelslike_f': 61.5, 'windchill_c': 16.4, 'windchill_f': 61.5, 'heatindex_c': 16.4, 'heatindex_f': 61.5, 'dewpoint_c': 2.2, 'dewpoint_f': 36.0, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 9.2, 'gust_kph': 14.8}, {'time_epoch': 1650366000, 'time': '2022-04-19 13:00', 'temp_c': 16.6, 'temp_f': 61.9, 'is_day': 1, 'condition': {'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}, 'wind_mph': 8.6, 'wind_kph': 13.8, 'wind_degree': 63, 'wind_dir': 'ENE', 'pressure_mb': 1017.0, 'pressure_in': 30.04, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 38, 'cloud': 23, 'feelslike_c': 16.6, 'feelslike_f': 61.9, 'windchill_c': 16.6, 'windchill_f': 61.9, 'heatindex_c': 16.6, 'heatindex_f': 61.9, 'dewpoint_c': 2.4, 'dewpoint_f': 36.4, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 9.8, 'gust_kph': 15.8}, {'time_epoch': 1650369600, 'time': '2022-04-19 14:00', 'temp_c': 16.8, 'temp_f': 62.2, 'is_day': 1, 'condition': {'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}, 'wind_mph': 9.1, 'wind_kph': 14.6, 'wind_degree': 55, 'wind_dir': 'NE', 'pressure_mb': 1017.0, 'pressure_in': 30.04, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 39, 'cloud': 28, 'feelslike_c': 16.8, 'feelslike_f': 62.2, 'windchill_c': 16.8, 'windchill_f': 62.2, 'heatindex_c': 16.8, 'heatindex_f': 62.2, 'dewpoint_c': 2.7, 'dewpoint_f': 36.8, 'will_it_rain': 0, 'chance_of_rain': 1, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 10.5, 'gust_kph': 16.9}, {'time_epoch': 1650373200, 'time': '2022-04-19 15:00', 'temp_c': 17.0, 'temp_f': 62.6, 'is_day': 1, 'condition': {'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}, 'wind_mph': 9.6, 'wind_kph': 15.5, 'wind_degree': 47, 'wind_dir': 'NE', 'pressure_mb': 1017.0, 'pressure_in': 30.04, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 39, 'cloud': 33, 'feelslike_c': 17.0, 'feelslike_f': 62.6, 'windchill_c': 17.0, 'windchill_f': 62.6, 'heatindex_c': 17.0, 'heatindex_f': 62.6, 'dewpoint_c': 2.9, 'dewpoint_f': 37.2, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 11.2, 'gust_kph': 18.0}, {'time_epoch': 1650376800, 'time': '2022-04-19 16:00', 'temp_c': 16.4, 'temp_f': 61.5, 'is_day': 1, 'condition': {'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}, 'wind_mph': 9.3, 'wind_kph': 15.0, 'wind_degree': 44, 'wind_dir': 'NE', 'pressure_mb': 1017.0, 'pressure_in': 30.04, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 43, 'cloud': 31, 'feelslike_c': 16.4, 'feelslike_f': 61.5, 'windchill_c': 16.4, 'windchill_f': 61.5, 'heatindex_c': 16.4, 'heatindex_f': 61.5, 'dewpoint_c': 3.8, 'dewpoint_f': 38.8, 'will_it_rain': 0, 'chance_of_rain': 1, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 11.6, 'gust_kph': 18.6}, {'time_epoch': 1650380400, 'time': '2022-04-19 17:00', 'temp_c': 15.7, 'temp_f': 60.3, 'is_day': 1, 'condition': {'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}, 'wind_mph': 9.0, 'wind_kph': 14.5, 'wind_degree': 41, 'wind_dir': 'NE', 'pressure_mb': 1017.0, 'pressure_in': 30.05, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 48, 'cloud': 30, 'feelslike_c': 15.7, 'feelslike_f': 60.3, 'windchill_c': 15.7, 'windchill_f': 60.3, 'heatindex_c': 15.7, 'heatindex_f': 60.3, 'dewpoint_c': 4.7, 'dewpoint_f': 40.5, 'will_it_rain': 0, 'chance_of_rain': 1, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 11.9, 'gust_kph': 19.2}, {'time_epoch': 1650384000, 'time': '2022-04-19 18:00', 'temp_c': 15.1, 'temp_f': 59.2, 'is_day': 1, 'condition': {'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}, 'wind_mph': 8.7, 'wind_kph': 14.0, 'wind_degree': 38, 'wind_dir': 'NE', 'pressure_mb': 1018.0, 'pressure_in': 30.05, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 53, 'cloud': 28, 'feelslike_c': 15.1, 'feelslike_f': 59.2, 'windchill_c': 15.1, 'windchill_f': 59.2, 'heatindex_c': 15.1, 'heatindex_f': 59.2, 'dewpoint_c': 5.6, 'dewpoint_f': 42.1, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 12.3, 'gust_kph': 19.8}, {'time_epoch': 1650387600, 'time': '2022-04-19 19:00', 'temp_c': 13.6, 'temp_f': 56.4, 'is_day': 1, 'condition': {'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}, 'wind_mph': 9.0, 'wind_kph': 14.5, 'wind_degree': 39, 'wind_dir': 'NE', 'pressure_mb': 1018.0, 'pressure_in': 30.07, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 61, 'cloud': 20, 'feelslike_c': 12.9, 'feelslike_f': 55.2, 'windchill_c': 12.9, 'windchill_f': 55.2, 'heatindex_c': 13.6, 'heatindex_f': 56.4, 'dewpoint_c': 5.9, 'dewpoint_f': 42.6, 'will_it_rain': 0, 'chance_of_rain': 1, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 13.9, 'gust_kph': 22.3}, {'time_epoch': 1650391200, 'time': '2022-04-19 20:00', 'temp_c': 12.0, 'temp_f': 53.7, 'is_day': 1, 'condition': {'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}, 'wind_mph': 9.3, 'wind_kph': 15.0, 'wind_degree': 40, 'wind_dir': 'NE', 'pressure_mb': 1019.0, 'pressure_in': 30.09, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 68, 'cloud': 11, 'feelslike_c': 10.7, 'feelslike_f': 51.3, 'windchill_c': 10.7, 'windchill_f': 51.3, 'heatindex_c': 12.0, 'heatindex_f': 53.7, 'dewpoint_c': 6.2, 'dewpoint_f': 43.2, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 15.4, 'gust_kph': 24.8}, {'time_epoch': 1650394800, 'time': '2022-04-19 21:00', 'temp_c': 10.5, 'temp_f': 50.9, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 9.6, 'wind_kph': 15.5, 'wind_degree': 41, 'wind_dir': 'NE', 'pressure_mb': 1019.0, 'pressure_in': 30.1, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 76, 'cloud': 2, 'feelslike_c': 8.5, 'feelslike_f': 47.3, 'windchill_c': 8.5, 'windchill_f': 47.3, 'heatindex_c': 10.5, 'heatindex_f': 50.9, 'dewpoint_c': 6.5, 'dewpoint_f': 43.7, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 17.0, 'gust_kph': 27.4}, {'time_epoch': 1650398400, 'time': '2022-04-19 22:00', 'temp_c': 10.1, 'temp_f': 50.1, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 9.2, 'wind_kph': 14.9, 'wind_degree': 48, 'wind_dir': 'NE', 'pressure_mb': 1018.0, 'pressure_in': 30.07, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 77, 'cloud': 6, 'feelslike_c': 8.0, 'feelslike_f': 46.5, 'windchill_c': 8.0, 'windchill_f': 46.5, 'heatindex_c': 10.1, 'heatindex_f': 50.1, 'dewpoint_c': 6.2, 'dewpoint_f': 43.2, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 16.1, 'gust_kph': 25.9}, {'time_epoch': 1650402000, 'time': '2022-04-19 23:00', 'temp_c': 9.6, 'temp_f': 49.3, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 8.9, 'wind_kph': 14.3, 'wind_degree': 56, 'wind_dir': 'ENE', 'pressure_mb': 1017.0, 'pressure_in': 30.04, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 77, 'cloud': 10, 'feelslike_c': 7.6, 'feelslike_f': 45.6, 'windchill_c': 7.6, 'windchill_f': 45.6, 'heatindex_c': 9.6, 'heatindex_f': 49.3, 'dewpoint_c': 5.9, 'dewpoint_f': 42.6, 'will_it_rain': 0, 'chance_of_rain': 0, 'will_it_snow': 0, 'chance_of_snow': 0, 'vis_km': 10.0, 'vis_miles': 6.0, 'gust_mph': 15.2, 'gust_kph': 24.5}]",17.0,62.6,7.6,45.7,13.7,56.7,9.6,15.5,0.0,0.0,10.0,6.0,59.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,0.0,06:34 AM,08:46 PM,No moonrise,07:47 AM,Full Moon,79
